0;1;2;3;4;5;6;7;8;9;10
31.5;31.0;28.2;57.5;1.0;132.6;0.0;10.5;0.0;1.0;0.0
31.3;30.6;34.8;47.2;1.3;112.7;0.0;13.2;0.0;1.0;0.0
31.5;29.8;43.5;48.4;1.4;89.1;0.0;16.1;0.0;1.0;0.0
31.6;29.7;43.1;38.2;1.4;81.4;0.0;15.8;0.0;1.0;0.0
31.4;29.5;43.9;25.3;1.6;84.3;0.0;15.9;0.0;1.0;0.0
31.8;29.0;46.8;11.3;1.7;34.0;0.0;16.5;0.0;1.0;0.0
32.1;28.5;49.5;4.2;1.3;18.9;0.0;16.9;0.0;1.0;0.0
25.8;23.9;29.6;493.2;2.7;184.6;0.0;5.1;0.0;1.0;0.0
25.8;23.7;31.9;470.8;2.7;166.4;0.0;6.0;0.0;1.0;0.0
25.4;23.6;31.4;431.5;2.0;184.5;0.0;5.7;0.0;1.0;0.0
25.1;23.5;30.9;374.9;2.5;178.8;0.0;5.3;0.0;1.0;0.0
24.9;22.9;29.3;339.6;2.9;183.9;0.0;4.1;0.0;1.0;0.0
24.3;22.8;29.0;287.3;2.2;178.4;0.0;3.9;0.0;1.0;0.0
24.5;22.6;31.0;193.4;2.2;177.1;0.0;4.7;0.0;1.0;0.0
30.4;31.8;24.6;781.3;2.2;330.0;0.0;9.1;1.0;0.0;0.0
30.1;31.9;24.0;799.9;1.8;336.7;0.0;8.9;1.0;0.0;0.0
28.5;32.1;23.3;842.0;2.4;323.9;0.0;8.6;1.0;0.0;0.0
28.9;32.6;22.0;901.0;2.0;293.2;0.0;8.2;1.0;0.0;0.0
29.1;32.0;23.2;515.2;1.9;315.9;0.0;8.4;1.0;0.0;0.0
28.8;32.7;22.4;747.9;1.9;321.2;0.0;8.4;1.0;0.0;0.0
29.0;33.3;21.7;910.0;2.3;334.8;0.0;8.5;1.0;0.0;0.0
26.4;5.5;89.6;46.6;0.7;231.7;0.0;3.9;1.0;0.0;0.0
26.5;5.4;89.6;32.9;0.9;236.0;0.1;3.8;1.0;0.0;0.0
25.9;5.4;89.6;39.9;0.5;252.2;0.1;3.8;1.0;0.0;0.0
25.5;5.5;89.7;55.9;0.3;225.5;0.0;3.9;1.0;0.0;0.0
25.2;5.6;89.7;76.7;0.2;248.0;0.1;4.0;1.0;0.0;0.0
24.9;5.7;89.7;52.6;0.2;224.5;0.1;4.1;1.0;0.0;0.0
24.6;5.6;89.6;63.4;0.4;217.0;0.0;4.0;1.0;0.0;0.0
30.5;32.3;27.7;612.5;1.5;104.7;0.0;11.3;0.0;1.0;0.0
30.8;32.3;26.7;579.9;1.6;85.6;0.0;10.8;0.0;1.0;0.0
31.2;32.2;27.8;544.6;1.5;89.4;0.0;11.3;0.0;1.0;0.0
31.1;32.1;28.5;510.5;1.7;99.7;0.0;11.6;0.0;1.0;0.0
31.3;31.7;29.7;480.0;1.9;108.7;0.0;11.8;0.0;1.0;0.0
31.1;31.6;29.3;447.2;1.6;110.4;0.0;11.6;0.0;1.0;0.0
31.3;31.7;29.2;415.3;1.5;134.7;0.0;11.6;0.0;1.0;0.0
30.6;32.3;37.8;759.7;1.8;132.8;0.0;16.1;0.0;1.0;0.0
30.6;32.1;38.6;732.1;1.8;132.2;0.0;16.3;0.0;1.0;0.0
30.8;32.2;37.9;710.7;1.8;120.3;0.0;16.0;0.0;1.0;0.0
30.8;31.9;39.4;683.5;1.8;115.0;0.0;16.4;0.0;1.0;0.0
30.3;31.8;39.8;654.4;1.8;124.3;0.0;16.5;0.0;1.0;0.0
30.5;31.5;39.8;626.2;1.8;93.6;0.0;16.2;0.0;1.0;0.0
30.4;31.7;39.0;595.2;1.6;110.9;0.0;16.0;0.0;1.0;0.0
26.1;22.3;25.1;200.1;0.4;144.6;0.0;1.4;0.0;1.0;0.0
26.1;21.9;25.9;169.0;0.4;152.1;0.0;1.4;0.0;1.0;0.0
26.4;21.9;26.9;138.6;0.1;145.7;0.0;2.0;0.0;1.0;0.0
26.5;21.1;28.2;69.6;0.5;185.6;0.0;2.0;0.0;1.0;0.0
26.6;19.9;31.0;24.2;0.2;209.9;0.0;2.3;0.0;1.0;0.0
26.6;19.1;33.0;19.7;0.2;196.4;0.0;2.5;0.0;1.0;0.0
26.6;17.7;38.5;15.1;0.4;188.8;0.0;3.4;0.0;1.0;0.0
27.1;25.9;50.4;195.5;2.2;58.0;0.0;14.9;0.0;1.0;0.0
27.5;26.0;50.8;334.6;1.2;97.6;0.0;15.1;0.0;1.0;0.0
27.7;26.1;50.1;333.0;1.8;106.1;0.0;14.9;0.0;1.0;0.0
28.0;26.2;50.1;301.3;1.3;108.2;0.0;15.0;0.0;1.0;0.0
28.0;25.9;50.7;266.2;1.7;110.0;0.0;14.9;0.0;1.0;0.0
27.8;25.5;52.6;221.1;1.2;121.5;0.0;15.1;0.0;1.0;0.0
27.4;25.3;53.9;194.3;1.5;113.2;0.0;15.3;0.0;1.0;0.0
25.8;9.8;82.8;261.8;0.2;358.9;0.0;7.0;0.0;1.0;0.0
26.3;10.0;79.8;170.9;0.2;263.3;0.0;6.7;0.0;1.0;0.0
26.5;9.9;78.0;80.4;0.1;270.4;0.0;6.2;0.0;1.0;0.0
26.4;9.9;78.6;79.4;0.1;280.0;0.0;6.3;0.0;1.0;0.0
26.2;10.0;79.5;75.6;0.3;307.9;0.0;6.6;0.0;1.0;0.0
26.0;9.9;79.9;79.3;0.2;234.2;0.0;6.6;0.0;1.0;0.0
25.9;10.1;80.9;122.4;0.3;347.9;0.0;7.0;0.0;1.0;0.0
29.8;30.8;45.9;819.0;1.1;63.7;0.0;17.9;1.0;0.0;0.0
29.4;31.0;44.8;839.0;0.9;123.3;0.0;17.6;1.0;0.0;0.0
29.4;31.3;43.8;858.0;1.0;22.0;0.0;17.5;1.0;0.0;0.0
29.7;31.9;41.0;874.0;1.3;356.8;0.0;17.0;1.0;0.0;0.0
30.2;32.2;39.6;891.0;1.5;358.6;0.0;16.8;1.0;0.0;0.0
30.3;32.3;38.9;905.0;1.4;26.4;0.0;16.6;1.0;0.0;0.0
30.7;32.9;36.8;918.0;2.0;27.0;0.0;16.2;1.0;0.0;0.0
29.8;27.9;35.9;743.2;2.8;58.5;0.0;11.4;0.0;1.0;0.0
29.6;27.8;35.0;716.6;2.9;58.1;0.0;11.0;0.0;1.0;0.0
29.6;27.9;33.4;690.5;2.5;67.6;0.0;10.3;0.0;1.0;0.0
29.4;27.8;36.6;659.9;2.4;62.0;0.0;11.6;0.0;1.0;0.0
29.8;27.5;38.3;628.2;2.7;64.9;0.0;12.1;0.0;1.0;0.0
29.9;27.5;38.4;594.8;2.5;64.7;0.0;12.1;0.0;1.0;0.0
30.1;27.3;39.8;559.8;2.3;60.5;0.0;12.5;0.0;1.0;0.0
22.4;5.9;75.0;0.0;0.2;178.6;0.0;1.8;0.0;0.0;1.0
22.2;5.8;77.4;0.0;0.8;188.2;0.0;2.2;0.0;0.0;1.0
20.9;6.0;76.5;0.0;0.3;196.1;0.0;2.2;0.0;0.0;1.0
20.7;5.7;76.5;0.0;0.1;165.8;0.0;1.9;1.0;0.0;0.0
20.8;5.4;77.8;0.0;0.2;183.3;0.0;1.8;1.0;0.0;0.0
21.1;5.2;78.9;0.0;0.1;174.0;0.0;1.8;1.0;0.0;0.0
21.1;5.2;80.2;0.0;0.5;209.6;0.0;2.1;1.0;0.0;0.0
27.1;11.1;85.1;0.0;0.1;179.1;0.0;8.7;0.0;0.0;1.0
27.1;11.2;85.3;0.0;0.2;193.7;0.0;8.8;0.0;0.0;1.0
27.1;11.2;85.5;0.0;0.3;210.2;0.0;8.8;0.0;0.0;1.0
27.1;11.3;85.5;0.0;0.5;178.3;0.0;8.9;0.0;0.0;1.0
27.1;11.3;85.5;0.0;0.3;201.7;0.0;8.9;0.0;0.0;1.0
27.1;11.3;85.9;0.0;0.5;194.1;0.0;9.1;0.0;0.0;1.0
27.1;11.3;85.7;0.0;0.4;184.2;0.0;9.0;0.0;0.0;1.0
27.4;15.8;63.4;309.5;1.8;34.5;0.0;8.9;1.0;0.0;0.0
27.4;16.1;63.2;509.7;1.8;29.0;0.0;9.1;1.0;0.0;0.0
27.4;16.3;61.5;373.8;1.6;38.7;0.0;8.9;1.0;0.0;0.0
27.5;16.5;61.7;585.8;1.9;19.2;0.0;9.1;1.0;0.0;0.0
27.5;16.7;60.1;400.2;1.9;24.2;0.0;8.9;1.0;0.0;0.0
27.6;17.0;58.6;450.0;2.0;27.9;0.0;8.8;1.0;0.0;0.0
27.6;17.1;57.9;469.5;2.6;30.6;0.0;8.8;1.0;0.0;0.0
30.4;32.9;20.7;138.2;1.2;20.9;0.0;7.5;0.0;1.0;0.0
30.4;33.0;20.6;122.1;0.8;323.4;0.0;7.4;0.0;1.0;0.0
30.1;32.8;22.7;121.7;0.9;331.5;0.0;8.8;0.0;1.0;0.0
30.6;32.3;25.9;122.1;0.8;166.7;0.0;10.3;0.0;1.0;0.0
31.0;32.0;26.5;210.3;1.4;215.6;0.0;10.4;0.0;1.0;0.0
31.0;32.0;26.1;161.7;1.0;197.4;0.0;10.2;0.0;1.0;0.0
31.2;31.3;27.0;126.1;1.6;195.9;0.0;10.1;0.0;1.0;0.0
28.8;41.2;6.8;374.0;2.0;314.6;0.0;-1.8;0.0;1.0;0.0
28.5;41.3;6.7;357.4;1.7;328.9;0.0;-2.0;0.0;1.0;0.0
29.7;41.6;6.5;481.4;1.6;314.5;0.0;-2.2;0.0;1.0;0.0
30.5;42.1;6.2;485.5;2.0;306.6;0.0;-2.5;0.0;1.0;0.0
31.1;41.4;6.2;269.8;2.4;304.0;0.0;-3.0;0.0;1.0;0.0
31.6;40.5;6.4;152.9;2.2;312.5;0.0;-3.1;0.0;1.0;0.0
32.2;39.8;6.4;91.2;2.1;306.3;0.0;-3.6;0.0;1.0;0.0
26.2;29.8;21.1;918.0;1.7;21.8;0.0;5.3;1.0;0.0;0.0
26.0;30.2;20.9;719.7;1.6;320.6;0.0;5.3;1.0;0.0;0.0
26.0;29.8;22.5;686.0;1.5;32.7;0.0;6.1;1.0;0.0;0.0
26.2;29.5;23.3;443.7;1.0;135.8;0.0;6.4;1.0;0.0;0.0
26.5;28.9;25.5;520.0;1.8;169.0;0.0;7.2;1.0;0.0;0.0
26.7;28.9;26.9;607.3;1.7;180.1;0.0;8.0;1.0;0.0;0.0
26.9;28.9;27.8;567.2;2.0;175.3;0.0;8.5;1.0;0.0;0.0
29.6;30.4;26.9;985.0;1.1;354.3;0.0;9.3;1.0;0.0;0.0
28.4;30.2;26.9;993.0;1.2;325.3;0.0;9.1;1.0;0.0;0.0
28.1;30.5;26.2;1016.0;1.1;315.9;0.0;9.0;1.0;0.0;0.0
28.4;31.1;24.1;1030.0;1.4;283.9;0.0;8.2;1.0;0.0;0.0
28.2;30.7;21.9;986.0;1.4;48.9;0.0;6.5;1.0;0.0;0.0
28.4;30.5;23.0;865.0;1.4;80.3;0.0;7.0;1.0;0.0;0.0
28.7;30.9;23.1;979.0;1.0;117.9;0.0;7.4;1.0;0.0;0.0
29.6;26.4;40.5;254.4;1.2;52.0;0.0;11.9;1.0;0.0;0.0
29.4;26.3;39.6;259.9;0.9;25.0;0.0;11.5;1.0;0.0;0.0
29.4;26.4;40.1;338.0;1.2;62.5;0.0;11.8;1.0;0.0;0.0
29.7;26.3;41.1;324.7;1.5;54.4;0.0;12.1;0.0;1.0;0.0
30.1;26.4;41.6;259.6;1.2;69.2;0.0;12.3;0.0;1.0;0.0
30.4;26.2;42.2;174.7;1.2;48.1;0.0;12.4;0.0;1.0;0.0
30.4;26.2;42.6;209.9;1.3;52.0;0.0;12.5;0.0;1.0;0.0
28.1;29.0;41.4;873.0;3.0;54.3;0.0;14.6;1.0;0.0;0.0
28.0;29.2;41.0;958.0;2.8;53.9;0.0;14.6;1.0;0.0;0.0
28.3;29.4;41.3;948.0;2.5;48.5;0.0;14.9;1.0;0.0;0.0
28.5;29.2;40.7;930.0;3.0;56.8;0.0;14.5;1.0;0.0;0.0
28.4;29.3;40.0;920.0;2.7;54.2;0.0;14.3;1.0;0.0;0.0
28.5;28.9;41.7;913.0;2.8;64.4;0.0;14.6;1.0;0.0;0.0
28.6;29.2;41.0;907.0;2.8;66.8;0.0;14.6;1.0;0.0;0.0
29.0;18.8;32.1;529.4;2.2;301.5;0.0;1.8;1.0;0.0;0.0
28.8;18.9;32.1;524.3;2.1;310.2;0.0;1.9;1.0;0.0;0.0
28.5;19.1;31.8;519.9;1.9;310.3;0.0;2.0;1.0;0.0;0.0
28.2;19.2;31.4;510.3;1.5;298.2;0.0;1.8;1.0;0.0;0.0
27.8;19.4;30.9;501.1;2.0;294.8;0.0;1.8;1.0;0.0;0.0
27.3;19.3;30.3;490.6;2.6;277.6;0.0;1.5;1.0;0.0;0.0
27.2;19.5;30.2;476.8;2.2;305.1;0.0;1.6;1.0;0.0;0.0
29.1;23.1;59.6;498.3;0.8;265.9;0.0;14.8;1.0;0.0;0.0
28.8;23.6;58.4;526.7;1.0;330.2;0.0;15.0;1.0;0.0;0.0
29.1;24.0;55.3;554.7;1.0;314.9;0.0;14.5;1.0;0.0;0.0
28.8;23.8;54.1;582.2;0.9;324.4;0.0;14.0;1.0;0.0;0.0
28.1;24.0;51.5;611.0;1.7;13.4;0.0;13.5;1.0;0.0;0.0
28.2;24.4;49.6;616.7;1.5;21.0;0.0;13.1;1.0;0.0;0.0
29.1;24.7;48.5;652.9;1.4;336.4;0.0;13.2;1.0;0.0;0.0
28.7;29.9;42.9;714.6;1.0;25.0;0.0;16.0;1.0;0.0;0.0
28.6;29.7;43.3;615.2;0.6;345.6;0.0;15.9;1.0;0.0;0.0
29.0;30.1;41.8;714.1;0.9;275.2;0.0;15.7;1.0;0.0;0.0
29.4;30.2;41.9;695.0;1.3;357.3;0.0;15.8;1.0;0.0;0.0
29.6;30.5;41.0;764.7;1.2;325.2;0.0;15.8;1.0;0.0;0.0
29.7;30.6;40.1;641.8;1.3;39.3;0.0;15.5;1.0;0.0;0.0
29.7;30.4;40.8;575.1;1.5;6.6;0.0;15.6;1.0;0.0;0.0
29.1;28.9;37.1;1091.0;0.8;85.1;0.0;12.8;1.0;0.0;0.0
28.9;29.0;39.0;951.0;1.4;65.4;0.0;13.7;1.0;0.0;0.0
29.4;28.3;39.9;521.2;1.7;38.6;0.0;13.4;1.0;0.0;0.0
29.9;27.9;39.8;363.4;2.1;28.3;0.0;13.0;1.0;0.0;0.0
30.2;28.3;39.2;690.5;1.6;28.3;0.0;13.2;1.0;0.0;0.0
30.6;28.5;38.9;822.0;1.5;33.2;0.0;13.2;1.0;0.0;0.0
30.8;28.9;36.6;716.2;1.2;310.8;0.0;12.6;1.0;0.0;0.0
30.0;27.9;57.4;14.6;0.6;139.6;0.0;18.7;0.0;1.0;0.0
30.1;27.6;58.6;4.9;0.8;137.7;0.0;18.8;0.0;1.0;0.0
30.2;27.3;60.0;0.4;1.0;139.5;0.0;18.9;0.0;1.0;0.0
30.6;27.1;60.4;0.0;0.7;108.6;0.0;18.8;0.0;1.0;0.0
30.6;27.1;59.9;0.0;0.7;151.3;0.0;18.6;0.0;1.0;0.0
30.7;27.0;60.5;0.0;1.1;147.2;0.0;18.7;0.0;1.0;0.0
31.0;26.9;62.4;0.0;1.1;154.7;0.0;19.1;0.0;1.0;0.0
22.9;5.7;87.6;0.0;0.0;0.0;0.0;3.8;1.0;0.0;0.0
23.0;5.6;87.8;1.4;0.0;0.0;0.0;3.8;1.0;0.0;0.0
22.5;5.9;88.2;5.8;0.2;201.0;0.0;4.1;1.0;0.0;0.0
22.3;5.7;87.7;12.9;0.0;0.0;0.0;3.8;1.0;0.0;0.0
22.5;5.9;88.2;20.8;0.0;0.0;0.0;4.1;1.0;0.0;0.0
22.5;6.3;88.5;25.1;0.7;194.1;0.0;4.5;1.0;0.0;0.0
22.3;6.8;88.4;31.4;0.5;197.4;0.0;5.0;1.0;0.0;0.0
25.1;25.6;33.4;499.5;0.4;262.3;0.0;8.3;1.0;0.0;0.0
25.2;25.9;33.4;518.6;0.4;281.4;0.0;8.6;1.0;0.0;0.0
25.6;25.8;34.1;540.0;0.9;300.8;0.0;8.8;1.0;0.0;0.0
26.0;26.1;34.3;557.5;0.9;287.4;0.0;9.2;1.0;0.0;0.0
26.2;25.9;35.3;576.4;0.9;293.8;0.0;9.4;1.0;0.0;0.0
26.2;26.2;34.9;591.7;0.6;269.3;0.0;9.5;1.0;0.0;0.0
26.3;26.5;34.4;604.0;0.4;212.5;0.0;9.6;1.0;0.0;0.0
24.7;7.3;46.3;292.2;0.5;187.6;0.0;-3.4;1.0;0.0;0.0
24.9;7.7;43.5;274.1;0.7;201.2;0.0;-3.9;1.0;0.0;0.0
24.2;7.9;42.7;315.7;0.7;201.9;0.0;-4.0;1.0;0.0;0.0
24.0;8.4;41.7;340.6;0.6;297.8;0.0;-3.9;1.0;0.0;0.0
23.9;8.6;40.4;377.9;0.5;273.7;0.0;-4.1;1.0;0.0;0.0
23.9;8.7;39.7;442.3;0.7;253.3;0.0;-4.3;1.0;0.0;0.0
23.8;9.0;38.7;456.9;0.4;257.1;0.0;-4.3;1.0;0.0;0.0
30.5;30.4;33.7;290.6;1.4;141.1;0.0;12.7;0.0;1.0;0.0
30.4;29.8;35.5;380.0;1.7;139.4;0.0;12.9;0.0;1.0;0.0
30.8;30.2;35.2;828.0;2.0;127.3;0.0;13.1;0.0;1.0;0.0
31.2;30.1;35.0;459.1;1.8;117.7;0.0;12.9;0.0;1.0;0.0
31.4;29.5;36.7;551.4;1.9;142.7;0.0;13.2;0.0;1.0;0.0
31.6;30.1;35.8;855.0;1.8;131.9;0.0;13.4;0.0;1.0;0.0
31.8;30.5;35.2;531.0;1.7;144.5;0.0;13.4;0.0;1.0;0.0
29.5;37.4;18.3;710.1;2.0;71.8;0.0;9.3;0.0;1.0;0.0
29.5;37.7;16.3;686.2;1.7;92.9;0.0;7.8;0.0;1.0;0.0
29.5;37.4;17.4;659.2;1.9;62.8;0.0;8.6;0.0;1.0;0.0
29.8;36.9;19.6;627.1;1.9;63.1;0.0;10.0;0.0;1.0;0.0
29.7;37.2;19.0;593.5;1.4;78.1;0.0;9.8;0.0;1.0;0.0
29.8;37.2;18.7;562.1;1.5;70.2;0.0;9.5;0.0;1.0;0.0
29.8;37.4;18.6;527.4;1.0;80.0;0.0;9.6;0.0;1.0;0.0
25.9;21.0;26.7;590.9;0.8;216.8;0.0;1.1;1.0;0.0;0.0
25.9;21.3;26.6;592.6;0.6;69.0;0.0;1.3;1.0;0.0;0.0
25.9;21.6;25.6;596.4;0.9;239.0;0.0;1.1;1.0;0.0;0.0
26.8;21.4;25.4;597.4;1.3;261.0;0.0;0.8;1.0;0.0;0.0
26.8;21.5;24.9;596.5;1.3;272.2;0.0;0.6;1.0;0.0;0.0
27.3;21.7;24.5;592.8;1.4;246.8;0.0;0.6;1.0;0.0;0.0
27.3;22.2;23.5;586.5;1.1;247.2;0.0;0.4;1.0;0.0;0.0
28.9;29.6;51.1;326.6;1.4;77.8;0.0;18.4;0.0;1.0;0.0
28.8;29.5;51.0;319.4;1.6;90.0;0.0;18.3;0.0;1.0;0.0
29.4;29.3;52.1;260.5;1.8;66.8;0.0;18.5;0.0;1.0;0.0
29.8;29.0;53.2;231.1;1.9;62.2;0.0;18.5;0.0;1.0;0.0
30.0;28.9;53.4;256.3;1.7;64.4;0.0;18.5;0.0;1.0;0.0
30.2;29.0;53.2;386.2;2.2;54.0;0.0;18.5;0.0;1.0;0.0
30.4;28.9;53.9;280.8;2.5;55.4;0.0;18.6;0.0;1.0;0.0
23.1;19.7;61.6;416.8;0.8;38.0;0.0;12.1;1.0;0.0;0.0
23.1;19.5;62.1;331.0;0.6;3.1;0.0;12.1;1.0;0.0;0.0
23.4;19.6;61.4;516.8;0.7;262.9;0.0;12.0;1.0;0.0;0.0
23.6;20.4;59.5;623.4;0.4;303.3;0.0;12.3;1.0;0.0;0.0
23.8;20.9;57.6;644.2;0.6;230.2;0.0;12.2;1.0;0.0;0.0
24.1;21.2;57.1;552.9;0.8;302.5;0.0;12.4;1.0;0.0;0.0
24.1;21.4;56.6;534.3;0.7;279.0;0.0;12.4;1.0;0.0;0.0
22.9;11.7;55.9;93.9;1.4;301.7;0.0;3.2;1.0;0.0;0.0
24.1;11.8;55.2;110.4;1.3;304.6;0.0;3.1;1.0;0.0;0.0
24.2;11.9;54.9;131.8;1.1;301.2;0.0;3.1;1.0;0.0;0.0
23.4;12.0;53.8;128.1;1.9;300.6;0.0;2.9;1.0;0.0;0.0
23.0;12.1;53.6;129.3;1.6;304.4;0.0;3.0;1.0;0.0;0.0
22.5;12.1;54.0;133.2;1.8;324.0;0.0;3.0;1.0;0.0;0.0
22.4;12.1;53.4;141.3;1.7;293.3;0.0;3.0;1.0;0.0;0.0
29.5;23.0;69.0;184.8;0.4;5.6;0.0;17.0;1.0;0.0;0.0
29.6;23.2;68.3;241.3;0.6;8.6;0.0;17.1;1.0;0.0;0.0
29.5;23.4;67.8;375.6;0.4;8.8;0.0;17.2;1.0;0.0;0.0
30.0;24.2;64.7;381.2;0.3;17.1;0.0;17.2;1.0;0.0;0.0
30.3;24.1;64.5;226.0;0.3;193.5;0.0;17.0;1.0;0.0;0.0
30.6;24.4;64.3;487.8;0.4;210.9;0.0;17.2;1.0;0.0;0.0
30.8;24.9;61.8;613.5;0.7;303.7;0.0;17.1;1.0;0.0;0.0
28.4;27.8;38.8;900.0;1.8;115.9;0.0;12.6;0.0;1.0;0.0
28.1;27.8;39.1;878.0;2.1;110.7;0.0;12.7;0.0;1.0;0.0
28.0;27.6;39.7;859.0;2.3;121.6;0.0;12.7;0.0;1.0;0.0
28.3;27.5;39.7;837.0;2.5;108.8;0.0;12.6;0.0;1.0;0.0
28.5;27.4;40.3;812.0;2.0;114.9;0.0;12.8;0.0;1.0;0.0
28.8;27.6;41.0;786.5;1.9;115.7;0.0;13.2;0.0;1.0;0.0
28.8;27.4;42.4;764.4;2.0;111.8;0.0;13.5;0.0;1.0;0.0
27.8;16.1;58.6;1.1;1.3;99.0;0.0;8.0;0.0;1.0;0.0
27.8;16.0;57.8;0.0;1.8;97.6;0.0;7.7;0.0;1.0;0.0
27.8;15.9;58.0;0.0;1.7;75.9;0.0;7.6;0.0;1.0;0.0
27.7;15.8;58.3;0.0;1.6;61.0;0.0;7.6;0.0;1.0;0.0
27.7;15.7;59.1;0.0;2.1;66.4;0.0;7.7;0.0;1.0;0.0
27.7;15.6;61.4;0.0;2.0;70.8;0.0;8.2;0.0;1.0;0.0
27.7;15.5;62.4;0.0;2.0;71.0;0.0;8.4;0.0;1.0;0.0
23.9;18.6;41.9;494.8;2.0;69.7;0.0;5.4;0.0;1.0;0.0
24.5;18.5;42.5;460.4;2.0;67.2;0.0;5.6;0.0;1.0;0.0
24.2;18.2;43.3;401.4;2.4;59.7;0.0;5.5;0.0;1.0;0.0
24.4;17.9;44.6;273.6;2.5;54.6;0.0;5.7;0.0;1.0;0.0
23.5;17.6;45.6;301.5;2.4;64.0;0.0;5.8;0.0;1.0;0.0
23.2;17.5;46.2;310.4;2.7;61.0;0.0;5.8;0.0;1.0;0.0
23.7;17.2;47.3;203.9;2.9;58.5;0.0;5.9;0.0;1.0;0.0
28.3;21.8;46.7;842.0;1.1;74.7;0.0;9.9;1.0;0.0;0.0
28.5;22.1;45.2;866.0;1.5;40.0;0.0;9.7;1.0;0.0;0.0
28.4;22.2;44.9;885.0;1.6;1.1;0.0;9.7;1.0;0.0;0.0
28.2;22.6;43.6;900.0;1.6;347.2;0.0;9.6;1.0;0.0;0.0
28.1;22.8;42.7;836.0;1.7;11.5;0.0;9.5;1.0;0.0;0.0
27.6;22.6;42.7;687.9;1.5;347.7;0.0;9.3;1.0;0.0;0.0
28.2;23.4;41.6;1000.0;1.1;44.1;0.0;9.6;1.0;0.0;0.0
21.9;9.7;88.1;0.0;0.4;192.7;0.0;7.8;1.0;0.0;0.0
21.5;9.7;88.1;0.3;0.3;169.3;0.0;7.8;1.0;0.0;0.0
21.3;9.7;88.0;2.2;0.0;166.8;0.0;7.8;1.0;0.0;0.0
21.1;9.7;88.1;3.8;0.1;173.3;0.0;7.9;1.0;0.0;0.0
21.0;9.7;88.1;8.5;0.1;249.8;0.0;7.8;1.0;0.0;0.0
20.9;9.7;88.1;13.0;0.1;183.0;0.0;7.8;1.0;0.0;0.0
20.8;9.5;88.0;23.0;0.2;179.2;0.0;7.7;1.0;0.0;0.0
24.2;20.7;43.3;695.7;0.4;56.3;0.0;7.8;1.0;0.0;0.0
25.1;21.2;41.3;728.5;0.6;253.1;0.1;7.6;1.0;0.0;0.0
25.5;21.0;41.9;763.7;1.0;269.4;0.0;7.6;1.0;0.0;0.0
25.9;21.3;39.8;791.2;0.8;244.3;0.0;7.1;1.0;0.0;0.0
26.2;21.4;40.4;823.0;1.2;324.0;0.0;7.4;1.0;0.0;0.0
26.4;22.0;40.0;772.3;0.7;21.2;0.0;7.7;1.0;0.0;0.0
26.7;22.0;40.2;681.9;1.2;306.9;0.0;7.8;1.0;0.0;0.0
28.2;20.1;33.8;758.2;3.3;64.4;0.0;3.7;1.0;0.0;0.0
28.2;19.8;34.6;752.1;2.9;74.0;0.0;3.7;1.0;0.0;0.0
28.2;19.9;34.7;740.1;3.0;70.1;0.0;3.9;0.0;1.0;0.0
28.2;20.1;34.8;725.5;2.8;68.4;0.0;4.1;0.0;1.0;0.0
28.2;19.9;35.8;721.1;3.2;57.8;0.0;4.3;0.0;1.0;0.0
28.2;19.9;35.9;697.2;3.2;60.4;0.0;4.3;0.0;1.0;0.0
28.2;19.8;36.2;669.7;3.0;63.3;0.0;4.4;0.0;1.0;0.0
30.3;30.8;44.0;825.0;1.4;348.8;0.0;17.2;1.0;0.0;0.0
30.3;31.5;40.7;831.0;1.2;59.4;0.0;16.5;1.0;0.0;0.0
30.7;32.4;36.7;849.0;0.9;17.7;0.0;15.7;1.0;0.0;0.0
31.4;32.1;37.3;857.0;1.2;13.9;0.0;15.8;1.0;0.0;0.0
31.9;32.5;36.7;847.0;1.5;26.6;0.0;15.8;1.0;0.0;0.0
32.2;32.4;36.9;868.0;1.3;21.8;0.0;15.8;1.0;0.0;0.0
32.7;32.8;35.9;819.0;1.5;44.6;0.0;15.7;1.0;0.0;0.0
28.5;26.7;54.5;339.3;0.5;350.5;0.0;16.8;1.0;0.0;0.0
28.5;26.9;54.3;375.0;0.8;9.9;0.0;16.9;1.0;0.0;0.0
29.3;27.0;54.4;409.3;1.4;54.9;0.0;17.0;1.0;0.0;0.0
29.7;27.0;53.9;438.7;1.3;45.3;0.0;16.9;1.0;0.0;0.0
30.0;27.1;52.9;468.8;1.3;33.1;0.0;16.7;1.0;0.0;0.0
30.3;27.4;52.0;510.9;1.4;35.2;0.0;16.7;1.0;0.0;0.0
30.5;27.3;52.6;535.9;1.4;51.2;0.0;16.8;1.0;0.0;0.0
28.7;27.9;42.2;526.4;0.5;316.3;0.0;13.9;1.0;0.0;0.0
28.3;28.6;39.7;555.5;0.6;339.9;0.0;13.5;1.0;0.0;0.0
28.8;28.9;36.8;583.9;0.8;332.7;0.0;12.7;1.0;0.0;0.0
29.2;29.3;34.0;609.8;0.6;354.8;0.0;11.8;1.0;0.0;0.0
29.5;29.9;31.1;638.4;0.8;335.1;0.0;11.0;1.0;0.0;0.0
29.8;30.4;30.4;662.9;0.6;344.0;0.0;11.1;1.0;0.0;0.0
30.0;30.6;30.0;692.8;0.9;42.4;0.0;11.1;1.0;0.0;0.0
30.2;30.3;34.8;542.0;1.5;62.4;0.0;13.1;1.0;0.0;0.0
30.4;29.7;36.4;444.5;1.6;72.1;0.0;13.2;1.0;0.0;0.0
